1465,2020-01-06,2020-01-21,1226
1466,2020-05-20,2020-06-03,2264
1467,2020-04-29,2020-05-15,2888
1468,2019-06-15,2019-06-17,907
1469,2020-03-21,2020-04-09,2773
1470,2020-06-06,2020-06-06,473
1471,2019-09-16,2019-09-21,4685
1472,2020-03-29,2020-04-06,3915
1473,2020-05-27,2020-05-31,3752
1474,2020-01-07,2020-01-14,1612
1475,2020-05-20,2020-05-22,1517
1476,2019-06-17,2019-06-20,3969
1477,2020-05-11,2020-05-19,3022
1478,2020-05-27,2020-05-27,1871
1479,2020-04-04,2020-04-07,234
1480,2020-03-12,2020-03-12,2478
1481,2020-05-20,2020-05-28,3438
1482,2019-12-11,2020-01-08,2429
1483,2020-05-16,2020-06-04,1007
1484,2020-04-02,2020-04-26,2186
1485,2020-04-26,2020-05-05,4127
1486,2020-02-25,2020-03-24,2104
1487,2020-03-07,2020-03-11,3244
1488,2019-08-22,2019-09-11,3348
1489,2020-06-03,2020-06-04,1586
1490,2020-04-01,2020-04-12,2190
1491,2020-04-07,2020-04-26,1548
1492,2020-04-14,2020-05-13,2067
1493,2020-05-22,2020-05-30,1617
1494,2020-03-05,2020-03-05,321
1495,2020-04-01,2020-04-26,2908
1496,2020-04-14,2020-04-23,4660
1497,2020-02-17,2020-03-10,4376
1498,2020-04-16,2020-05-12,2470
1499,2020-04-26,2020-05-11,4255
1500,2020-05-12,2020-06-03,1501
1501,2019-12-16,2020-01-12,4547
1502,2019-06-07,2019-06-25,2775
1503,2019-12-16,2020-01-02,3327
1504,2020-05-26,2020-06-05,3485
1505,2019-08-26,2019-09-13,647
1506,2020-01-31,2020-02-07,2538
1507,2020-05-20,2020-05-20,4436
1508,2019-10-16,2019-10-28,1330
1509,2020-04-18,2020-05-03,3374
1510,2020-04-11,2020-05-07,233
1511,2019-08-05,2019-08-17,999
1512,2020-06-03,2020-06-04,3218
1513,2020-04-14,2020-04-21,739
1514,2020-02-10,2020-02-22,1551
1515,2019-12-20,2020-01-09,3235
1516,2019-10-06,2019-10-21,4180
1517,2020-04-18,2020-05-04,941
1518,2020-04-27,2020-04-28,2063
1519,2019-08-13,2019-09-10,3262
1520,2020-04-20,2020-05-17,3883
1521,2019-06-09,2019-06-11,1464
1522,2019-11-10,2019-11-19,2036
1523,2020-03-28,2020-04-25,394
1524,2020-05-28,2020-06-05,2636
1525,2020-02-29,2020-03-06,875
1526,2020-03-28,2020-04-07,4455
1527,2020-04-12,2020-04-25,1407
1528,2020-05-21,2020-05-24,4128
1529,2020-04-28,2020-05-24,4998
1530,2020-04-24,2020-05-21,4865
1531,2020-06-01,2020-06-01,1597
1532,2020-05-12,2020-05-18,2561
1533,2019-08-13,2019-08-14,2902
1534,2019-10-23,2019-10-24,4006
1535,2019-12-10,2019-12-23,1520
1536,2020-06-06,2020-06-06,3587
1537,2020-04-23,2020-04-28,2910
1538,2019-09-30,2019-10-15,3003
1539,2020-05-04,2020-05-24,2301
1540,2019-08-21,2019-09-17,612
1541,2020-01-20,2020-01-30,1300
1542,2020-05-22,2020-05-26,4998
1543,2020-03-05,2020-03-13,2847
1544,2020-05-13,2020-05-22,1460
1545,2020-04-05,2020-04-24,1072
1546,2020-05-24,2020-05-27,1543
1547,2020-03-10,2020-04-07,2862
1548,2020-05-30,2020-06-03,3377
1549,2020-04-29,2020-05-24,965
1550,2020-02-12,2020-02-17,667
1551,2019-11-08,2019-11-19,2564
1552,2020-03-26,2020-04-11,3716
1553,2020-04-24,2020-05-20,568
1554,2020-02-13,2020-02-28,2177
1555,2020-01-19,2020-02-04,2410
1556,2020-04-23,2020-04-23,3307
1557,2019-10-09,2019-10-26,3833
1558,2020-04-03,2020-04-21,4740
1559,2019-09-22,2019-10-08,4164
1560,2020-05-24,2020-06-02,3451
1561,2020-03-26,2020-04-03,4244
1562,2020-05-06,2020-05-26,948
1563,2020-05-15,2020-05-30,1251
1564,2020-05-22,2020-06-03,2299
1565,2020-05-21,2020-06-02,1742
1566,2020-03-15,2020-03-20,1529
1567,2019-11-11,2019-11-22,2494
1568,2020-04-10,2020-04-15,117
1569,2020-02-18,2020-02-25,4972
1570,2020-05-06,2020-05-22,815
1571,2020-03-29,2020-04-03,3983
1572,2020-06-06,2020-06-06,1818
1573,2020-06-06,2020-06-06,4018
1574,2020-05-03,2020-05-12,1728
1575,2020-05-12,2020-05-31,3455
1576,2020-03-17,2020-03-19,1576
1577,2020-05-26,2020-05-30,4639
1578,2020-01-26,2020-02-13,4081
1579,2020-04-16,2020-05-12,3897
1580,2020-04-28,2020-05-23,2055
1581,2019-12-08,2019-12-13,3262
1582,2020-03-10,2020-03-19,4251
1583,2019-12-04,2019-12-09,1763
1584,2020-05-05,2020-05-29,65
1585,2020-01-26,2020-02-22,1493
1586,2020-05-30,2020-05-31,878
1587,2020-06-01,2020-06-06,2898
1588,2020-04-24,2020-05-04,3320
1589,2020-01-05,2020-01-12,3827
1590,2020-01-21,2020-02-17,4642
1591,2020-02-06,2020-02-29,1301
1592,2020-02-28,2020-03-14,2924
1593,2020-06-05,2020-06-06,446
1594,2020-05-15,2020-05-16,2848
1595,2019-06-22,2019-07-15,1622
1596,2019-08-16,2019-09-03,405
1597,2019-12-29,2019-12-29,1992
1598,2019-07-13,2019-07-17,3602
1599,2020-04-29,2020-05-11,3210
1600,2020-01-28,2020-02-18,321
1601,2020-04-13,2020-04-25,1453
1602,2020-04-10,2020-04-28,354
1603,2020-04-13,2020-04-14,855
1604,2020-04-20,2020-05-04,1475
1605,2020-03-20,2020-04-02,1439
1606,2020-04-29,2020-05-13,4548
1607,2019-12-23,2019-12-27,2466
1608,2020-01-01,2020-01-13,317
1609,2020-04-22,2020-05-01,3713
1610,2020-05-13,2020-06-01,692
1611,2019-09-07,2019-09-16,4482
1612,2020-01-19,2020-01-31,389
1613,2020-06-01,2020-06-01,4220
1614,2019-12-25,2019-12-25,984
1615,2020-02-19,2020-03-16,4253
1616,2019-11-27,2019-12-22,3725
1617,2020-04-24,2020-05-20,3929
1618,2020-06-04,2020-06-06,4802
1619,2019-12-01,2019-12-09,4038
1620,2019-11-20,2019-12-19,945
1621,2019-08-14,2019-09-06,3792
1622,2020-03-20,2020-04-18,3386
1623,2020-04-25,2020-05-24,958
1624,2019-08-06,2019-08-18,1770
1625,2020-06-03,2020-06-05,2570
1626,2019-07-18,2019-08-14,1958
1627,2020-01-02,2020-01-08,1441
1628,2019-09-25,2019-10-19,3368
1629,2020-04-12,2020-04-30,1910
1630,2020-05-24,2020-05-27,3741
1631,2020-03-25,2020-04-13,1499
1632,2020-03-26,2020-04-09,3551
1633,2019-08-05,2019-08-05,1552
1634,2020-05-17,2020-06-04,3163
1635,2020-05-11,2020-05-21,1128
1636,2020-02-12,2020-02-28,1330
1637,2019-11-16,2019-11-25,1775
1638,2019-09-02,2019-09-12,1017
1639,2020-02-11,2020-02-12,4603
1640,2020-06-04,2020-06-05,827
1641,2019-12-08,2019-12-09,3510
1642,2020-04-30,2020-05-29,572
1643,2020-05-20,2020-05-22,777
1644,2020-05-30,2020-06-02,3433
1645,2020-05-30,2020-05-30,1313
1646,2020-03-07,2020-03-31,2357
1647,2020-03-02,2020-03-07,3546
1648,2020-05-06,2020-05-07,649
1649,2020-01-02,2020-01-26,1615
1650,2020-05-21,2020-05-26,4399
1651,2020-06-01,2020-06-03,4802
1652,2020-02-08,2020-02-25,4192
1653,2020-06-04,2020-06-05,293
1654,2019-09-02,2019-09-24,2814
1655,2019-08-26,2019-08-29,267
1656,2020-04-09,2020-04-22,2933
1657,2020-05-11,2020-05-14,4694
1658,2020-05-31,2020-06-01,966
1659,2019-09-01,2019-09-24,1185
1660,2020-05-17,2020-06-03,2616
1661,2020-04-15,2020-05-05,158
1662,2020-03-22,2020-04-12,2359
1663,2020-03-13,2020-04-05,868
1664,2020-05-08,2020-05-26,3268
1665,2019-11-14,2019-11-28,915
1666,2020-02-12,2020-02-25,4875
1667,2020-03-06,2020-03-16,2383
1668,2020-03-08,2020-04-06,2910
1669,2020-03-03,2020-03-06,1817
1670,2020-01-17,2020-01-22,1626
1671,2020-04-15,2020-05-10,287
1672,2020-05-19,2020-05-31,4930
1673,2020-05-14,2020-05-20,956
1674,2020-01-26,2020-02-04,4084
1675,2020-03-28,2020-04-04,1757
1676,2019-08-04,2019-08-21,1401
1677,2020-03-26,2020-03-27,2763
1678,2020-05-19,2020-06-01,4341
1679,2020-01-15,2020-01-27,4436
1680,2020-05-07,2020-05-18,4357
1681,2019-12-24,2020-01-19,3854
1682,2020-05-04,2020-05-06,343
1683,2020-06-03,2020-06-04,4447
1684,2019-10-08,2019-10-22,585
1685,2019-12-25,2020-01-02,4602
1686,2020-03-22,2020-04-01,4406
1687,2019-09-09,2019-10-04,3862
1688,2020-06-06,2020-06-06,3084
1689,2020-05-22,2020-05-31,2238
1690,2020-03-11,2020-04-02,2303
1691,2019-09-12,2019-09-20,2558
1692,2020-05-25,2020-06-02,1044
1693,2020-05-21,2020-05-29,4732
1694,2020-04-25,2020-05-05,4725
1695,2020-03-25,2020-04-04,4702
1696,2019-12-10,2019-12-19,3609
1697,2019-10-14,2019-11-11,2205
1698,2019-12-31,2020-01-21,2856
1699,2019-11-10,2019-11-14,775
1700,2020-01-30,2020-02-22,3839
1701,2019-07-11,2019-07-20,544
1702,2020-05-26,2020-05-27,2430
1703,2019-07-30,2019-08-14,3871
1704,2020-02-25,2020-03-18,2749
1705,2020-06-02,2020-06-03,446
1706,2019-12-24,2020-01-01,1106
1707,2020-05-11,2020-05-29,4304
1708,2020-03-13,2020-03-29,4001
1709,2020-01-11,2020-01-22,119
1710,2020-05-22,2020-05-30,4961
1711,2020-05-23,2020-05-30,3431
1712,2020-01-20,2020-02-09,1122
1713,2020-02-28,2020-03-21,1568
1714,2020-03-09,2020-03-26,2592
1715,2020-05-22,2020-05-28,4656
1716,2019-10-30,2019-11-12,3291
1717,2019-12-01,2019-12-28,3055
1718,2020-04-27,2020-05-01,645
1719,2020-04-25,2020-05-05,4708
1720,2020-04-27,2020-05-02,3512
1721,2019-11-26,2019-12-01,3761
1722,2020-05-21,2020-05-26,624
1723,2020-05-02,2020-05-13,1429
1724,2020-05-03,2020-05-12,2002
1725,2020-05-08,2020-05-11,335
1726,2020-05-23,2020-05-25,4740
1727,2020-04-16,2020-04-17,301
1728,2019-06-22,2019-06-24,4516
1729,2020-05-31,2020-06-04,4394
1730,2020-02-22,2020-02-28,3146
1731,2020-06-04,2020-06-05,2658
1732,2020-05-06,2020-06-02,1300
1733,2019-11-01,2019-11-07,3474
1734,2020-03-05,2020-04-01,353
1735,2020-02-16,2020-02-18,1824
1736,2019-07-29,2019-08-12,3828
1737,2020-04-15,2020-05-06,4204
1738,2019-12-07,2019-12-07,1192
1739,2019-12-09,2020-01-03,1693
1740,2020-04-04,2020-04-24,1157
1741,2020-05-26,2020-05-30,3261
1742,2020-04-18,2020-05-09,3761
1743,2019-09-28,2019-10-15,1744
1744,2020-04-29,2020-05-20,2314
1745,2020-05-02,2020-05-30,4748
1746,2020-04-09,2020-04-14,2983
1747,2020-05-19,2020-05-22,4420
1748,2020-05-11,2020-05-14,3894
1749,2020-04-24,2020-04-26,260
1750,2019-09-26,2019-10-08,2844
1751,2019-11-26,2019-12-20,712
1752,2020-02-08,2020-02-25,2849
1753,2020-05-31,2020-05-31,561
1754,2020-06-04,2020-06-05,2177
1755,2019-07-02,2019-07-28,4567
1756,2020-05-31,2020-06-01,3415
1757,2020-05-13,2020-05-23,4569
1758,2019-09-15,2019-10-09,1535
1759,2020-04-12,2020-04-29,912
1760,2020-03-13,2020-04-04,2044
1761,2020-04-19,2020-05-04,3930
1762,2020-03-13,2020-03-18,1995
1763,2020-04-27,2020-05-16,1934
1764,2019-12-08,2019-12-14,4866
1765,2020-04-08,2020-04-27,2171
1766,2019-12-26,2020-01-20,4872
1767,2020-01-27,2020-02-03,1855
1768,2020-04-11,2020-05-01,4360
1769,2019-08-30,2019-09-20,4974
1770,2019-11-05,2019-11-17,2221
1771,2020-05-31,2020-06-04,4667
1772,2019-11-13,2019-11-30,4079
1773,2019-10-10,2019-10-18,4865
1774,2020-05-03,2020-05-14,1223
1775,2020-03-14,2020-03-17,2923
1776,2020-05-28,2020-06-06,4489
1777,2019-08-04,2019-08-13,4435
1778,2020-05-15,2020-05-19,4482
1779,2020-03-28,2020-04-20,4399
1780,2020-05-07,2020-05-08,4484
1781,2020-05-25,2020-06-03,994
1782,2020-03-27,2020-03-30,3316
1783,2020-05-12,2020-05-22,2975
1784,2019-08-22,2019-09-07,3812
1785,2020-04-10,2020-05-01,300
1786,2019-11-12,2019-12-03,4030
1787,2020-04-20,2020-04-25,2752
1788,2020-04-17,2020-04-27,2813
1789,2019-07-12,2019-07-14,485
1790,2020-03-14,2020-03-18,1359
1791,2020-05-28,2020-06-05,3408
1792,2020-05-30,2020-06-03,3267
1793,2019-11-23,2019-11-25,1986
1794,2020-06-06,2020-06-06,3711
1795,2019-12-16,2020-01-11,3676
1796,2020-04-21,2020-05-16,4179
1797,2020-02-21,2020-03-15,3051
1798,2019-09-24,2019-09-28,3445
1799,2020-04-26,2020-05-14,2544
1800,2019-08-10,2019-08-30,579
1801,2020-04-26,2020-04-26,1739
1802,2019-08-11,2019-09-01,4838
1803,2020-01-19,2020-01-26,486
1804,2020-05-09,2020-05-09,686
1805,2020-04-24,2020-04-29,4747
1806,2020-05-10,2020-06-04,1047
1807,2020-02-11,2020-02-26,1081
1808,2020-01-07,2020-01-30,3226
1809,2020-05-16,2020-05-16,4247
1810,2020-05-27,2020-05-30,2276
1811,2020-04-24,2020-04-30,3572
1812,2020-03-31,2020-04-07,4080
1813,2020-06-03,2020-06-05,4299
1814,2019-11-20,2019-11-21,4281
1815,2020-05-17,2020-05-28,1552
1816,2020-05-13,2020-05-27,223
1817,2020-05-25,2020-06-06,4548
1818,2020-04-27,2020-05-06,31
1819,2020-02-16,2020-02-23,1289
1820,2019-09-17,2019-09-20,2171
1821,2020-04-26,2020-05-11,4555
1822,2020-05-14,2020-06-02,3297
1823,2020-03-02,2020-03-24,1623
1824,2020-06-05,2020-06-05,3920
1825,2020-05-09,2020-05-25,2060
1826,2020-03-09,2020-03-14,4829
1827,2019-12-12,2019-12-20,3272
1828,2019-12-06,2020-01-04,1175
1829,2019-11-24,2019-11-29,3886
1830,2019-10-14,2019-10-26,2742
1831,2020-04-27,2020-04-27,63
1832,2019-07-26,2019-08-20,501
1833,2020-02-10,2020-02-18,4228
1834,2019-10-15,2019-10-18,777
1835,2020-02-17,2020-02-25,4758
1836,2019-10-19,2019-10-25,2584
1837,2019-11-12,2019-11-28,607
1838,2020-05-06,2020-05-16,2993
1839,2020-04-27,2020-05-15,1196
1840,2019-06-10,2019-06-23,1551
1841,2020-01-01,2020-01-09,1051
1842,2019-11-18,2019-11-24,701
1843,2020-05-15,2020-05-15,4865
1844,2019-08-05,2019-08-22,4835
1845,2019-08-04,2019-08-17,1998
1846,2020-02-09,2020-03-06,2425
1847,2020-03-20,2020-03-28,855
1848,2020-04-10,2020-04-12,4688
1849,2019-07-27,2019-08-13,2805
1850,2020-06-03,2020-06-04,3771
1851,2020-06-04,2020-06-06,4631
1852,2019-10-04,2019-10-10,156
1853,2020-05-20,2020-05-26,988
1854,2020-05-06,2020-05-17,1880
1855,2020-05-30,2020-06-06,2141
1856,2020-04-23,2020-05-09,3726
1857,2019-07-13,2019-07-24,897
1858,2019-12-17,2019-12-23,3681
1859,2020-05-04,2020-05-08,3972
1860,2020-03-17,2020-04-10,3865
1861,2020-02-27,2020-03-07,4925
1862,2020-01-16,2020-02-08,344
1863,2020-04-06,2020-05-05,4578
1864,2019-06-16,2019-06-28,2031
1865,2020-05-07,2020-06-03,1587
1866,2020-05-30,2020-06-01,1719
1867,2020-01-09,2020-01-16,4113
1868,2020-04-24,2020-05-12,2751
1869,2020-04-08,2020-04-10,2355
1870,2019-07-20,2019-08-04,2223
1871,2020-05-14,2020-05-24,587
1872,2020-06-01,2020-06-03,2558
1873,2020-05-07,2020-05-31,4600
1874,2019-07-25,2019-08-18,1609
1875,2019-06-07,2019-06-14,3928
1876,2019-07-03,2019-07-04,4698
1877,2020-05-28,2020-06-02,2982
1878,2020-05-13,2020-05-29,3919
1879,2020-04-06,2020-04-28,4769
1880,2020-05-04,2020-05-10,4878
1881,2019-08-31,2019-09-14,1185
1882,2020-04-30,2020-05-01,2551
1883,2019-11-06,2019-12-01,4349
1884,2020-03-20,2020-04-18,299
1885,2020-04-27,2020-05-18,2867
1886,2020-05-03,2020-05-05,3365
1887,2020-05-24,2020-06-05,2303
1888,2020-06-04,2020-06-05,312
1889,2020-05-10,2020-05-15,1967
1890,2020-05-04,2020-05-23,10
1891,2020-05-09,2020-05-21,1357
1892,2020-06-05,2020-06-06,140
1893,2020-02-28,2020-03-12,3149
1894,2020-05-10,2020-06-02,1557
1895,2020-01-18,2020-02-08,1939
1896,2019-08-10,2019-08-16,901
1897,2020-01-29,2020-01-30,838
1898,2020-03-21,2020-04-19,1061
1899,2020-04-09,2020-04-26,3513
1900,2019-12-22,2020-01-17,1601
1901,2020-03-18,2020-04-12,2749
1902,2020-04-23,2020-05-06,3606
1903,2020-01-10,2020-01-22,3791
1904,2020-02-24,2020-02-24,427
1905,2020-04-16,2020-05-06,2636
1906,2020-01-01,2020-01-20,1801
1907,2020-04-27,2020-05-06,1833
1908,2020-05-29,2020-05-31,2256
1909,2020-06-03,2020-06-05,2156
1910,2020-04-17,2020-04-21,2400
1911,2020-04-10,2020-05-09,777
1912,2020-05-16,2020-05-17,4838
1913,2019-08-03,2019-08-18,1017
1914,2020-04-22,2020-04-30,2784
1915,2020-02-27,2020-03-26,1227
1916,2019-12-17,2020-01-02,1505
1917,2020-05-03,2020-05-24,1654
1918,2020-01-20,2020-02-06,723
1919,2020-03-18,2020-04-13,2999
1920,2019-12-22,2020-01-03,3131
1921,2020-05-24,2020-06-03,4845
1922,2020-06-03,2020-06-03,1986
1923,2020-05-20,2020-06-06,4328
1924,2019-12-22,2020-01-10,1140
1925,2020-05-15,2020-05-22,4487
1926,2020-01-20,2020-02-05,4946
1927,2019-07-26,2019-07-31,4557
1928,2019-11-25,2019-11-28,2706
1929,2019-12-06,2019-12-22,4606
1930,2020-01-23,2020-02-05,4242
1931,2020-02-01,2020-02-27,3787
1932,2020-05-03,2020-05-20,2507
1933,2020-05-13,2020-05-31,960
1934,2020-02-20,2020-03-09,2663
1935,2020-05-12,2020-06-05,577
1936,2019-09-09,2019-09-17,3084
1937,2020-06-03,2020-06-05,1295
1938,2020-05-12,2020-05-12,1984
1939,2020-05-20,2020-06-02,3045
1940,2020-04-05,2020-04-24,553
1941,2020-05-17,2020-05-23,2184
1942,2019-09-11,2019-10-09,2856
1943,2019-10-22,2019-11-05,3265
1944,2020-02-22,2020-03-05,3631
1945,2019-08-27,2019-09-05,312
1946,2020-04-06,2020-04-13,2079
1947,2019-11-27,2019-12-23,830
1948,2019-08-09,2019-08-18,4706
1949,2019-09-09,2019-09-18,1893
1950,2020-05-14,2020-06-04,3208
1951,2020-05-11,2020-05-16,266
1952,2020-02-14,2020-03-02,545
1953,2020-05-31,2020-06-05,976
1954,2019-07-20,2019-08-10,4877
1955,2020-05-17,2020-06-06,139
1956,2020-06-06,2020-06-06,1425
1957,2020-04-24,2020-05-04,2422
1958,2020-05-02,2020-05-10,4443
1959,2020-01-19,2020-02-15,3284
1960,2019-07-11,2019-07-22,1123
1961,2020-05-22,2020-05-25,1384
1962,2020-05-07,2020-05-19,4715
1963,2019-06-16,2019-06-18,4118
1964,2020-03-15,2020-03-27,1975
1965,2020-05-27,2020-06-02,2970
1966,2020-05-16,2020-05-28,550
1967,2020-06-02,2020-06-02,2096
1968,2019-07-07,2019-07-20,2715
1969,2020-05-15,2020-05-19,3944
1970,2020-03-08,2020-03-16,4868
1971,2020-06-02,2020-06-06,472
1972,2020-03-25,2020-04-08,3912
1973,2020-02-22,2020-03-05,3325
1974,2020-05-08,2020-05-24,3045
1975,2019-11-21,2019-11-27,2807
1976,2020-01-07,2020-01-21,4545
1977,2020-06-04,2020-06-05,582
1978,2020-04-07,2020-04-22,517
1979,2020-04-17,2020-04-18,4351
1980,2020-04-08,2020-04-25,267
1981,2019-12-21,2020-01-10,1381
1982,2019-10-29,2019-11-18,4570
1983,2020-04-19,2020-05-04,643
1984,2019-12-09,2019-12-19,837
1985,2020-05-26,2020-06-04,132
1986,2019-12-13,2019-12-22,2228
1987,2019-11-07,2019-11-12,1128
1988,2020-04-11,2020-04-28,3511
1989,2020-04-20,2020-04-27,4887
1990,2019-11-23,2019-11-25,2865
1991,2020-05-31,2020-06-03,3516
1992,2019-07-22,2019-08-13,4005
1993,2020-02-03,2020-02-14,2757
1994,2020-04-30,2020-05-12,4382
1995,2020-05-12,2020-06-03,423
1996,2020-03-02,2020-03-20,1635
1997,2020-06-05,2020-06-06,3218
1998,2020-01-19,2020-01-23,2604
1999,2020-05-03,2020-05-20,4249
2000,2020-04-16,2020-05-07,705
2001,2020-05-14,2020-06-03,1783
2002,2020-05-20,2020-06-02,2624
2003,2020-03-31,2020-04-29,1894
2004,2020-05-06,2020-05-12,227
2005,2020-05-15,2020-05-28,2205
2006,2020-05-14,2020-05-15,1215
2007,2019-11-20,2019-11-21,4040
2008,2020-05-21,2020-06-03,1661
2009,2020-05-06,2020-05-06,4986
2010,2020-04-15,2020-04-19,2462
2011,2019-09-22,2019-09-30,2453
2012,2020-04-04,2020-04-19,888
2013,2019-09-23,2019-09-23,812
2014,2019-06-29,2019-07-27,2597
2015,2020-02-07,2020-03-02,3303
2016,2020-04-29,2020-05-22,1534
2017,2020-04-18,2020-05-14,4836
2018,2020-02-07,2020-02-15,2215
2019,2020-05-18,2020-05-26,3328
2020,2020-02-04,2020-02-05,1070
2021,2020-05-02,2020-05-21,4016
2022,2020-02-14,2020-02-18,943
2023,2020-01-26,2020-02-23,3984
2024,2019-11-10,2019-12-09,1020
2025,2020-04-28,2020-04-30,2886
2026,2019-09-09,2019-10-06,2246
2027,2020-05-09,2020-05-21,2897
2028,2020-04-12,2020-04-25,2684
2029,2019-06-21,2019-07-09,4174
2030,2020-05-23,2020-06-04,1248
2031,2020-05-30,2020-06-01,4579
2032,2020-03-30,2020-04-05,2951
2033,2020-02-14,2020-02-29,2430
2034,2019-12-07,2019-12-16,817
2035,2019-12-01,2019-12-02,4153
2036,2019-12-26,2020-01-14,391
2037,2020-06-03,2020-06-05,2356
2038,2020-04-29,2020-05-24,167
2039,2020-04-03,2020-04-15,717
2040,2019-11-27,2019-12-13,4164
2041,2019-10-20,2019-11-08,1023
2042,2019-09-26,2019-10-04,3845
2043,2020-01-19,2020-02-01,1339
2044,2020-05-04,2020-05-27,4379
2045,2020-04-06,2020-04-23,3133
2046,2019-11-06,2019-11-14,3867
2047,2020-05-12,2020-05-16,2200
2048,2020-01-31,2020-02-29,407
2049,2020-05-29,2020-06-04,373
2050,2020-06-06,2020-06-06,4011
2051,2020-04-20,2020-04-24,4718
2052,2020-05-08,2020-05-30,4305
2053,2020-02-03,2020-02-23,1129
2054,2020-05-20,2020-05-21,4034
2055,2020-05-07,2020-05-20,608
2056,2019-12-07,2019-12-27,4081
2057,2020-05-18,2020-05-25,3220
2058,2020-04-24,2020-05-18,3587
2059,2020-04-22,2020-04-23,1897
2060,2020-01-08,2020-01-29,1330
2061,2020-04-27,2020-05-02,167
2062,2019-08-15,2019-08-30,10
2063,2020-01-20,2020-02-09,2777
2064,2020-05-21,2020-05-29,4193
2065,2020-04-12,2020-05-03,457
2066,2019-07-11,2019-07-30,3858
2067,2020-02-21,2020-03-16,847
2068,2020-05-02,2020-05-16,1227
2069,2020-04-15,2020-05-03,2487
2070,2020-05-21,2020-05-31,2791
2071,2019-10-05,2019-10-23,700
2072,2020-05-10,2020-05-30,3264
2073,2020-05-28,2020-06-06,2730
2074,2020-03-07,2020-03-08,2737
2075,2019-09-29,2019-10-27,3105
2076,2020-03-11,2020-03-29,2335
2077,2020-04-22,2020-05-21,3667
2078,2019-12-23,2019-12-31,367
2079,2019-10-25,2019-11-23,4106
2080,2020-04-29,2020-05-16,4093
2081,2020-05-07,2020-05-07,4847
2082,2020-04-15,2020-04-26,1704
2083,2020-03-27,2020-04-13,287
2084,2020-05-23,2020-05-24,1008
2085,2019-09-25,2019-10-11,3588
2086,2020-05-03,2020-05-03,1991
2087,2019-12-04,2019-12-14,3188
2088,2020-01-09,2020-01-23,3159
2089,2020-01-30,2020-02-24,1570
2090,2019-11-26,2019-11-26,3254
2091,2020-03-11,2020-03-30,1572
2092,2020-03-28,2020-04-21,3650
2093,2020-04-15,2020-05-12,1120
2094,2020-05-04,2020-05-08,841
2095,2020-05-08,2020-05-15,2889
2096,2020-04-22,2020-05-10,3562
2097,2020-05-13,2020-05-24,567
2098,2020-05-23,2020-06-06,3898
2099,2019-12-04,2019-12-20,4079
2100,2020-01-01,2020-01-02,2829
2101,2020-05-26,2020-05-30,3799
2102,2020-04-03,2020-04-15,4177
2103,2019-09-04,2019-09-12,3925
2104,2020-02-02,2020-02-08,110
2105,2020-04-14,2020-04-15,4139
2106,2020-03-29,2020-04-05,626
2107,2020-05-01,2020-05-30,3248
2108,2020-03-25,2020-04-12,1067
2109,2019-07-07,2019-07-30,22
2110,2020-04-09,2020-05-04,3896
2111,2019-12-10,2019-12-10,379
2112,2020-06-02,2020-06-03,2942
2113,2020-05-18,2020-05-18,173
2114,2019-09-11,2019-09-26,4611
2115,2020-04-25,2020-05-05,4707
2116,2020-06-04,2020-06-06,2504
2117,2019-09-17,2019-09-29,4725
2118,2020-05-25,2020-05-31,213
2119,2020-04-11,2020-04-30,3435
2120,2020-06-06,2020-06-06,3495
2121,2019-06-25,2019-07-02,2321
2122,2019-10-24,2019-11-10,2668
2123,2020-03-03,2020-03-07,438
2124,2020-05-15,2020-05-26,2787
2125,2019-06-19,2019-07-14,4215
2126,2020-05-21,2020-06-02,1971
2127,2020-02-16,2020-03-13,4881
2128,2020-01-28,2020-02-02,707
2129,2020-01-08,2020-01-17,690
2130,2019-12-30,2020-01-13,1037
2131,2020-03-15,2020-03-21,168
2132,2020-04-12,2020-04-20,1572
2133,2020-05-22,2020-05-28,378
2134,2020-05-11,2020-05-13,4833
2135,2020-05-25,2020-05-31,1723
2136,2020-05-18,2020-05-27,3166
2137,2020-04-10,2020-04-30,2596
2138,2020-04-21,2020-05-01,2217
2139,2019-07-06,2019-07-19,2143
2140,2020-03-15,2020-04-01,3339
2141,2019-06-25,2019-06-29,1853
2142,2020-05-11,2020-05-15,4026
2143,2020-06-04,2020-06-05,1284
2144,2020-01-20,2020-02-18,1439
2145,2020-04-23,2020-05-12,4153
2146,2020-06-01,2020-06-04,3469
2147,2019-06-13,2019-07-11,3957
2148,2019-08-26,2019-09-14,3414
2149,2020-01-05,2020-01-14,3007
2150,2020-05-16,2020-06-01,4780
2151,2019-08-15,2019-08-19,2104
2152,2020-05-27,2020-05-31,4829
2153,2019-08-15,2019-09-04,3074
2154,2019-09-01,2019-09-29,1667
2155,2019-12-15,2019-12-20,2936
2156,2020-04-05,2020-04-17,3759
2157,2020-01-29,2020-02-26,3583
2158,2019-10-24,2019-11-15,4797
2159,2020-03-14,2020-04-04,2333
2160,2020-03-28,2020-04-20,737
2161,2020-05-11,2020-06-03,1744
2162,2019-06-29,2019-07-08,4014
2163,2020-05-30,2020-06-06,2288
2164,2019-08-28,2019-09-19,477
2165,2020-05-07,2020-05-14,4654
2166,2020-03-02,2020-03-21,104
2167,2019-09-27,2019-10-06,3669
2168,2020-04-09,2020-04-21,3729
2169,2019-11-22,2019-11-28,3446
2170,2020-02-12,2020-02-25,1521
